"date","year","GEO","naics","value"
2022-08-01,2022,"British Columbia","Transportation and warehousing [48-49]",141900
2022-08-01,2022,"British Columbia","Finance, insurance, real estate, rental and leasing [52-53]",161000
2022-08-01,2022,"British Columbia","Professional, scientific and technical services [54]",272500
2022-08-01,2022,"British Columbia","Business, building and other support services [55-56]",91400
2022-08-01,2022,"British Columbia","Educational services [61]",202600
2022-08-01,2022,"British Columbia","Health care and social assistance [62]",366600
2022-08-01,2022,"British Columbia","Information, culture and recreation [51, 71]",151000
2022-08-01,2022,"British Columbia","Accommodation and food services [72]",182800
2022-08-01,2022,"British Columbia","Other services (except public administration) [81]",101700
2022-08-01,2022,"British Columbia","Public administration [91]",139200
2022-09-01,2022,"British Columbia","Total employed, all industries",2764400
2022-09-01,2022,"British Columbia","Goods-producing sector",507000
2022-09-01,2022,"British Columbia","Agriculture [111-112, 1100, 1151-1152]",25300
2022-09-01,2022,"British Columbia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",48200
2022-09-01,2022,"British Columbia","Utilities [22]",15600
2022-09-01,2022,"British Columbia","Construction [23]",243500
2022-09-01,2022,"British Columbia","Manufacturing [31-33]",174500
2022-09-01,2022,"British Columbia","Services-producing sector",2257400
2022-09-01,2022,"British Columbia","Wholesale and retail trade [41, 44-45]",433000
2022-09-01,2022,"British Columbia","Transportation and warehousing [48-49]",136600
2022-09-01,2022,"British Columbia","Finance, insurance, real estate, rental and leasing [52-53]",164700
2022-09-01,2022,"British Columbia","Professional, scientific and technical services [54]",279600
2022-09-01,2022,"British Columbia","Business, building and other support services [55-56]",91300
2022-09-01,2022,"British Columbia","Educational services [61]",209000
2022-09-01,2022,"British Columbia","Health care and social assistance [62]",369600
2022-09-01,2022,"British Columbia","Information, culture and recreation [51, 71]",146700
2022-09-01,2022,"British Columbia","Accommodation and food services [72]",186900
2022-09-01,2022,"British Columbia","Other services (except public administration) [81]",101100
2022-09-01,2022,"British Columbia","Public administration [91]",138900
2022-10-01,2022,"British Columbia","Total employed, all industries",2762300
2022-10-01,2022,"British Columbia","Goods-producing sector",512000
2022-10-01,2022,"British Columbia","Agriculture [111-112, 1100, 1151-1152]",22800
2022-10-01,2022,"British Columbia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",49200
2022-10-01,2022,"British Columbia","Utilities [22]",15800
2022-10-01,2022,"British Columbia","Construction [23]",242800
2022-10-01,2022,"British Columbia","Manufacturing [31-33]",181400
2022-10-01,2022,"British Columbia","Services-producing sector",2250400
2022-10-01,2022,"British Columbia","Wholesale and retail trade [41, 44-45]",431200
2022-10-01,2022,"British Columbia","Transportation and warehousing [48-49]",137200
2022-10-01,2022,"British Columbia","Finance, insurance, real estate, rental and leasing [52-53]",159800
2022-10-01,2022,"British Columbia","Professional, scientific and technical services [54]",279800
2022-10-01,2022,"British Columbia","Business, building and other support services [55-56]",93300
2022-10-01,2022,"British Columbia","Educational services [61]",206400
2022-10-01,2022,"British Columbia","Health care and social assistance [62]",367700
2022-10-01,2022,"British Columbia","Information, culture and recreation [51, 71]",146800
2022-10-01,2022,"British Columbia","Accommodation and food services [72]",187300
2022-10-01,2022,"British Columbia","Other services (except public administration) [81]",101600
2022-10-01,2022,"British Columbia","Public administration [91]",139300
2022-11-01,2022,"British Columbia","Total employed, all industries",2756700
2022-11-01,2022,"British Columbia","Goods-producing sector",506300
2022-11-01,2022,"British Columbia","Agriculture [111-112, 1100, 1151-1152]",21600
2022-11-01,2022,"British Columbia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",49800
2022-11-01,2022,"British Columbia","Utilities [22]",14900
2022-11-01,2022,"British Columbia","Construction [23]",243500
2022-11-01,2022,"British Columbia","Manufacturing [31-33]",176500
2022-11-01,2022,"British Columbia","Services-producing sector",2250400
2022-11-01,2022,"British Columbia","Wholesale and retail trade [41, 44-45]",426100
2022-11-01,2022,"British Columbia","Transportation and warehousing [48-49]",138700
2022-11-01,2022,"British Columbia","Finance, insurance, real estate, rental and leasing [52-53]",160100
2022-11-01,2022,"British Columbia","Professional, scientific and technical services [54]",276600
2022-11-01,2022,"British Columbia","Business, building and other support services [55-56]",94000
2022-11-01,2022,"British Columbia","Educational services [61]",209100
2022-11-01,2022,"British Columbia","Health care and social assistance [62]",366000
2022-11-01,2022,"British Columbia","Information, culture and recreation [51, 71]",148400
2022-11-01,2022,"British Columbia","Accommodation and food services [72]",190300
2022-11-01,2022,"British Columbia","Other services (except public administration) [81]",101900
2022-11-01,2022,"British Columbia","Public administration [91]",139200
2022-12-01,2022,"British Columbia","Total employed, all industries",2763000
2022-12-01,2022,"British Columbia","Goods-producing sector",512200
2022-12-01,2022,"British Columbia","Agriculture [111-112, 1100, 1151-1152]",23500
2022-12-01,2022,"British Columbia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",49400
2022-12-01,2022,"British Columbia","Utilities [22]",13300
2022-12-01,2022,"British Columbia","Construction [23]",251400
2022-12-01,2022,"British Columbia","Manufacturing [31-33]",174500
2022-12-01,2022,"British Columbia","Services-producing sector",2250800
2022-12-01,2022,"British Columbia","Wholesale and retail trade [41, 44-45]",423100
2022-12-01,2022,"British Columbia","Transportation and warehousing [48-49]",143100
2022-12-01,2022,"British Columbia","Finance, insurance, real estate, rental and leasing [52-53]",166000
2022-12-01,2022,"British Columbia","Professional, scientific and technical services [54]",276500
2022-12-01,2022,"British Columbia","Business, building and other support services [55-56]",96200
2022-12-01,2022,"British Columbia","Educational services [61]",211100
2022-12-01,2022,"British Columbia","Health care and social assistance [62]",360200
2022-12-01,2022,"British Columbia","Information, culture and recreation [51, 71]",141800
2022-12-01,2022,"British Columbia","Accommodation and food services [72]",191300
2022-12-01,2022,"British Columbia","Other services (except public administration) [81]",102600
2022-12-01,2022,"British Columbia","Public administration [91]",138900
2023-01-01,2023,"British Columbia","Total employed, all industries",2764400
2023-01-01,2023,"British Columbia","Goods-producing sector",509900
2023-01-01,2023,"British Columbia","Agriculture [111-112, 1100, 1151-1152]",24600
2023-01-01,2023,"British Columbia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",45600
2023-01-01,2023,"British Columbia","Utilities [22]",14300
2023-01-01,2023,"British Columbia","Construction [23]",253500
2023-01-01,2023,"British Columbia","Manufacturing [31-33]",172000
2023-01-01,2023,"British Columbia","Services-producing sector",2254500
2023-01-01,2023,"British Columbia","Wholesale and retail trade [41, 44-45]",436500
2023-01-01,2023,"British Columbia","Transportation and warehousing [48-49]",136100
2023-01-01,2023,"British Columbia","Finance, insurance, real estate, rental and leasing [52-53]",168800
2023-01-01,2023,"British Columbia","Professional, scientific and technical services [54]",266700
2023-01-01,2023,"British Columbia","Business, building and other support services [55-56]",91900
2023-01-01,2023,"British Columbia","Educational services [61]",211100
2023-01-01,2023,"British Columbia","Health care and social assistance [62]",358500
2023-01-01,2023,"British Columbia","Information, culture and recreation [51, 71]",144400
2023-01-01,2023,"British Columbia","Accommodation and food services [72]",196700
2023-01-01,2023,"British Columbia","Other services (except public administration) [81]",104100
2023-01-01,2023,"British Columbia","Public administration [91]",139700
2023-02-01,2023,"British Columbia","Total employed, all industries",2770200
2023-02-01,2023,"British Columbia","Goods-producing sector",514500
2023-02-01,2023,"British Columbia","Agriculture [111-112, 1100, 1151-1152]",28400
2023-02-01,2023,"British Columbia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",46200
2023-02-01,2023,"British Columbia","Utilities [22]",14700
2023-02-01,2023,"British Columbia","Construction [23]",252100
2023-02-01,2023,"British Columbia","Manufacturing [31-33]",173100
2023-02-01,2023,"British Columbia","Services-producing sector",2255800
2023-02-01,2023,"British Columbia","Wholesale and retail trade [41, 44-45]",433300
2023-02-01,2023,"British Columbia","Transportation and warehousing [48-49]",133200
2023-02-01,2023,"British Columbia","Finance, insurance, real estate, rental and leasing [52-53]",170400
2023-02-01,2023,"British Columbia","Professional, scientific and technical services [54]",266000
2023-02-01,2023,"British Columbia","Business, building and other support services [55-56]",93500
2023-02-01,2023,"British Columbia","Educational services [61]",208000
2023-02-01,2023,"British Columbia","Health care and social assistance [62]",366600
2023-02-01,2023,"British Columbia","Information, culture and recreation [51, 71]",142500
2023-02-01,2023,"British Columbia","Accommodation and food services [72]",197000
2023-02-01,2023,"British Columbia","Other services (except public administration) [81]",106600
2023-02-01,2023,"British Columbia","Public administration [91]",138800
2023-03-01,2023,"British Columbia","Total employed, all industries",2772800
2023-03-01,2023,"British Columbia","Goods-producing sector",509900
2023-03-01,2023,"British Columbia","Agriculture [111-112, 1100, 1151-1152]",24600
2023-03-01,2023,"British Columbia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",45400
2023-03-01,2023,"British Columbia","Utilities [22]",16500
2023-03-01,2023,"British Columbia","Construction [23]",249400
2023-03-01,2023,"British Columbia","Manufacturing [31-33]",174000
2023-03-01,2023,"British Columbia","Services-producing sector",2262900
2023-03-01,2023,"British Columbia","Wholesale and retail trade [41, 44-45]",437600
2023-03-01,2023,"British Columbia","Transportation and warehousing [48-49]",139900
2023-03-01,2023,"British Columbia","Finance, insurance, real estate, rental and leasing [52-53]",170800
2023-03-01,2023,"British Columbia","Professional, scientific and technical services [54]",265700
2023-03-01,2023,"British Columbia","Business, building and other support services [55-56]",93200
2023-03-01,2023,"British Columbia","Educational services [61]",211500
2023-03-01,2023,"British Columbia","Health care and social assistance [62]",360800
2023-03-01,2023,"British Columbia","Information, culture and recreation [51, 71]",143300
2023-03-01,2023,"British Columbia","Accommodation and food services [72]",198100
2023-03-01,2023,"British Columbia","Other services (except public administration) [81]",104000
2023-03-01,2023,"British Columbia","Public administration [91]",138000
2023-04-01,2023,"British Columbia","Total employed, all industries",2778200
